GO_term	taxon	taxon_id	lineage
GO:0062045	Pentapetalae	1437201.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae
GO:0009585	cellular organisms	131567.0	root | cellular organisms
GO:0000453	Unknown		
GO:0006367	cellular organisms	131567.0	root | cellular organisms
GO:2000377	cellular organisms	131567.0	root | cellular organisms
GO:0043674	Brassicaceae	3700.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae
GO:0035097	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0005887	Unknown		
GO:0000148	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0005125	Unknown		3470597
GO:0090071	cellular organisms	131567.0	root | cellular organisms
GO:0140984	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0060962	cellular organisms	131567.0	root | cellular organisms
GO:0010929	Viridiplantae	33090.0	root | cellular organisms | Eukaryota | Viridiplantae
GO:0004462	cellular organisms	131567.0	root | cellular organisms
GO:0004418	cellular organisms	131567.0	root | cellular organisms
GO:0009032	cellular organisms	131567.0	root | cellular organisms
GO:1903561	cellular organisms	131567.0	root | cellular organisms
GO:0035615	cellular organisms	131567.0	root | cellular organisms
GO:0051697	cellular organisms	131567.0	root | cellular organisms
GO:0030163	root	1.0	root
GO:0035650	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0010387	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0008911	cellular organisms	131567.0	root | cellular organisms
GO:0019500	cellular organisms	131567.0	root | cellular organisms
GO:0042904	Chordata	7711.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata
GO:2000036	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0006892	cellular organisms	131567.0	root | cellular organisms
GO:2000232	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0001970	Theria	32525.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria
GO:0007409	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0048482	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0042134	cellular organisms	131567.0	root | cellular organisms
GO:0010444	Viridiplantae	33090.0	root | cellular organisms | Eukaryota | Viridiplantae
GO:1903364	Unknown		
GO:0048499	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0002138	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0043928	Unknown		
GO:0051070	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0042030	cellular organisms	131567.0	root | cellular organisms
GO:0031314	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:1990465	Unknown		
GO:0080187	Mesangiospermae	1437183.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae
GO:0016491	Unknown		3470597
GO:0005548	Unknown		
GO:0043547	cellular organisms	131567.0	root | cellular organisms
GO:0090240	Unknown		
GO:0030412	cellular organisms	131567.0	root | cellular organisms
GO:0043195	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0009531	Tracheophyta	58023.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta
GO:0006909	root	1.0	root
GO:0035799	Boreoeutheria	1437010.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria
GO:0005765	cellular organisms	131567.0	root | cellular organisms
GO:0022622	Arabidopsis	3701.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis
GO:0030866	cellular organisms	131567.0	root | cellular organisms
GO:0031179	root	1.0	root
GO:0072756	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0004475	root	1.0	root
GO:0051702	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0031252	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0045747	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0080176	cellular organisms	131567.0	root | cellular organisms
GO:0072324	Taphrinomycotina	451866.0	root | cellular organisms | Eukaryota | Opisthokonta | Fungi | Dikarya | Ascomycota | Taphrinomycotina
GO:0019370	Eumetazoa	6072.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa
GO:0043682	cellular organisms	131567.0	root | cellular organisms
GO:0045448	Ecdysozoa	1206794.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa
GO:0004049	root	1.0	root
GO:0046964	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0005775	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0031468	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0035885	cellular organisms	131567.0	root | cellular organisms
GO:0110134	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0106029	cellular organisms	131567.0	root | cellular organisms
GO:0140662	root	1.0	root
GO:0031883	Gnathostomata	7776.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata
GO:0043610	cellular organisms	131567.0	root | cellular organisms
GO:0010584	Magnoliopsida	3398.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida
GO:2000762	cellular organisms	131567.0	root | cellular organisms
GO:0090176	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0106261	root	1.0	root
GO:0033668	Unknown		3470597
GO:1903214	Unknown		
GO:0072354	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0035710	Amniota	32524.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota
GO:0019061	Viruses	10239.0	root | Viruses
GO:0019464	cellular organisms	131567.0	root | cellular organisms
GO:0052651	cellular organisms	131567.0	root | cellular organisms
GO:0061522	cellular organisms	131567.0	root | cellular organisms
GO:0089709	cellular organisms	131567.0	root | cellular organisms
GO:0140115	cellular organisms	131567.0	root | cellular organisms
GO:0006124	cellular organisms	131567.0	root | cellular organisms
GO:0008432	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0045211	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:1903904	Euteleostomi	117571.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi
GO:0046919	Schizosaccharomyces	4895.0	root | cellular organisms | Eukaryota | Opisthokonta | Fungi | Dikarya | Ascomycota | Taphrinomycotina | Schizosaccharomycetes | Schizosaccharomycetales | Schizosaccharomycetaceae | Schizosaccharomyces
GO:0030173	Unknown		
GO:0003677	Unknown		3470597
GO:0016514	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0097552	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0102580	Pentapetalae	1437201.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae
GO:0009986	cellular organisms	131567.0	root | cellular organisms
GO:0007131	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0000127	cellular organisms	131567.0	root | cellular organisms
GO:0009793	Spermatophyta	58024.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta
GO:0031234	root	1.0	root
GO:0009156	root	1.0	root
GO:0046579	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:1990814	root	1.0	root
GO:0052917	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0004301	cellular organisms	131567.0	root | cellular organisms
GO:0019478	cellular organisms	131567.0	root | cellular organisms
GO:0010184	Mesangiospermae	1437183.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae
GO:0033227	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0070524	cellular organisms	131567.0	root | cellular organisms
GO:0033885	cellular organisms	131567.0	root | cellular organisms
GO:2000045	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0006528	cellular organisms	131567.0	root | cellular organisms
GO:0002264	Vertebrata	7742.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata
GO:0055075	cellular organisms	131567.0	root | cellular organisms
GO:1990131	cellular organisms	131567.0	root | cellular organisms
GO:0050435	Metazoa	33208.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa
GO:0070290	cellular organisms	131567.0	root | cellular organisms
GO:0071894	Unknown		
GO:0030285	Unknown		
GO:0035658	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0004590	root	1.0	root
GO:0046939	Unknown		
GO:0033235	root	1.0	root
GO:0016241	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0072598	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0050792	root	1.0	root
GO:0000811	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0006796	root	1.0	root
GO:0016656	cellular organisms	131567.0	root | cellular organisms
GO:0061716	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0010258	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0001861	Euarchontoglires	314146.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires
GO:0007231	cellular organisms	131567.0	root | cellular organisms
GO:0052616	Unknown		
GO:0003997	root	1.0	root
GO:0006753	cellular organisms	131567.0	root | cellular organisms
GO:0038023	cellular organisms	131567.0	root | cellular organisms
GO:0042407	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0006208	cellular organisms	131567.0	root | cellular organisms
GO:0031508	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0098730	Drosophila	7215.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Protostomia | Ecdysozoa | Panarthropoda | Arthropoda | Mandibulata | Pancrustacea | Altocrustacea | Allotriocarida | Hexapoda | Insecta | Dicondylia | Pterygota | Neoptera | Eumetabola | Endopterygota | Aparaglossata | Panorpida | Diptera | Brachycera | Muscomorpha | Eremoneura | Cyclorrhapha | Schizophora | Acalyptratae | Ephydroidea | Drosophilidae | Drosophilinae | Drosophilini | Drosophila
GO:0032039	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0010739	Unknown		
GO:0032269	Unknown		
GO:0019104	root	1.0	root
GO:0007263	Unknown		
GO:0007265	cellular organisms	131567.0	root | cellular organisms
GO:0008696	cellular organisms	131567.0	root | cellular organisms
GO:0000165	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0010023	rosids	71275.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids
GO:0016236	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0060291	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0106005	root	1.0	root
GO:0031177	root	1.0	root
GO:0006227	cellular organisms	131567.0	root | cellular organisms
GO:2000083	Arabidopsis thaliana	3702.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae | Camelineae | Arabidopsis | Arabidopsis thaliana
GO:0035999	root	1.0	root
GO:0140352	cellular organisms	131567.0	root | cellular organisms
GO:1902395	Unknown		
GO:0010076	Brassicaceae	3700.0	root | cellular organisms | Eukaryota | Viridiplantae | Streptophyta | Streptophytina | Embryophyta | Tracheophyta | Euphyllophyta | Spermatophyta | Magnoliopsida | Mesangiospermae | eudicotyledons | Gunneridae | Pentapetalae | rosids | malvids | Brassicales | Brassicaceae
GO:0004708	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0043614	cellular organisms	131567.0	root | cellular organisms
GO:0009097	Unknown		
GO:0051495	cellular organisms	131567.0	root | cellular organisms
GO:0034040	cellular organisms	131567.0	root | cellular organisms
GO:0051445	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:1902911	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0140937	Opisthokonta	33154.0	root | cellular organisms | Eukaryota | Opisthokonta
GO:0045660	Euteleostomi	117571.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi
GO:0030371	root	1.0	root
GO:0016712	cellular organisms	131567.0	root | cellular organisms
GO:2000751	Unknown		
GO:1905041	Euarchontoglires	314146.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota | Mammalia | Theria | Eutheria | Boreoeutheria | Euarchontoglires
GO:0006520	root	1.0	root
GO:0003876	cellular organisms	131567.0	root | cellular organisms
GO:1900004	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0045728	Euteleostomi	117571.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi
GO:0052670	Unknown		
GO:0007076	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0035669	Amniota	32524.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria | Deuterostomia | Chordata | Craniata | Vertebrata | Gnathostomata | Teleostomi | Euteleostomi | Sarcopterygii | Dipnotetrapodomorpha | Tetrapoda | Amniota
GO:1902358	cellular organisms	131567.0	root | cellular organisms
GO:0048505	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0007527	Bilateria	33213.0	root | cellular organisms | Eukaryota | Opisthokonta | Metazoa | Eumetazoa | Bilateria
GO:0005459	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:1903533	Eukaryota	2759.0	root | cellular organisms | Eukaryota
GO:0046858	Chlorobiaceae	191412.0	root | cellular organisms | Bacteria | Pseudomonadati | FCB group | Bacteroidota/Chlorobiota group | Chlorobiota | Chlorobiia | Chlorobiales | Chlorobiaceae
