ProteinID	sim_BP	sim_MF	sim_CC
CSH1-2g08928	NA	7.56369636523295	NA
CSH1-3g16796	7.28026002603014	NA	NA
CSH1-6g31525	NA	7.16409037105787	NA
CSH1-11g52623	10.7852282466509	9.8563500668226	6.92530559830883
CSH1-12g54278	NA	NA	3.01144780368593
CSH1-11g48649	6.64406124042762	5.68026939476925	6.36650206014788
CSH1-2g09056	4.41413907175532	7.13389593312397	NA
CSH1-5g25996	3.37084101372956	NA	3.21221099059833
CSH1-4g20727	NA	4.60728413260028	NA
CSH1-1g02019	8.25935692306512	9.92265985289531	9.17579033421678
CSH1-1g07022	1.54571749737491	10.7852282466509	9.52305870397545
CSH1-12g56863	NA	5.51512453299016	NA
CSH1-7g35943	NA	2.01961369673616	NA
CSH1-2g10854	4.70477846808689	7.35697223728143	9.17579033421678
CSH1-7g33482	1.32972386110815	6.83391875877879	3.21221099059833
CSH1-11g53822	NA	4.02134333808844	NA
CSH1-6g27393	NA	1.86951029661771	NA
CSH1-7g34013	5.6756251983588	7.5288511086982	8.17879957884781
CSH1-7g33179	3.84686513169891	5.4819233385918	NA
CSH1-1g05756	7.006255209679	7.16524072775069	6.01991380008988
CSH1-9g43198	NA	3.31785717973332	NA
CSH1-1g05780	1.54571749737491	5.88832700636682	3.21221099059833
CSH1-12g57965	NA	3.31785717973332	4.29513373289454
CSH1-12g56135	5.60635723594914	6.35633705104119	NA
CSH1-2g11636	NA	3.67140905828024	NA
CSH1-3g13955	NA	5.40508673433867	NA
CSH1-10g46873	7.30736470328351	1.56930349638079	7.6672896272253
CSH1-6g28108	9.41493695859311	NA	7.33239277637786
CSH1-6g31718	3.50589522101261	1.56930349638079	5.37805647519076
CSH1-1g05295	8.70578670497104	8.48124705908336	7.96101403981888
CSH1-6g29121	NA	7.16409037105787	NA
CSH1-5g25936	6.08474788085846	NA	7.78949597309689
CSH1-10g48524	3.31982639814617	9.16016247225049	8.0923216091177
CSH1-5g23922	NA	1.98208784670655	NA
CSH1-6g30339	1.22172704297477	1.56930349638079	4.03354235639307
CSH1-6g29181	1.00631109571627	3.07004162779914	NA
CSH1-7g33990	6.68414140623639	8.19946814180287	NA
CSH1-1g03062	NA	1.86951029661771	NA
CSH1-6g30151	8.70578670497104	8.5938246091722	8.48264315365683
CSH1-1g00761	NA	7.16409037105787	NA
CSH1-6g28460	5.82731523342257	6.49023663790171	NA
CSH1-5g21170	9.98050929043383	10.7852282466509	NA
CSH1-8g40629	NA	5.09348565905334	NA
CSH1-7g33563	NA	7.60073877186049	NA
CSH1-3g17004	6.63243272193615	NA	9.43576867908124
CSH1-4g18849	7.4173998152032	NA	NA
CSH1-1g05552	5.98633204002443	10.7852282466509	4.83659510404265
CSH1-6g29755	0.681742952307852	NA	NA
CSH1-1g06432	NA	3.68699211939266	NA
CSH1-2g08131	NA	4.70132357818024	NA
CSH1-3g16849	7.00879035655651	10.7852282466509	6.75128577713179
CSH1-4g20568	2.83190990009045	7.41572205723787	NA
CSH1-11g52748	10.7852282466509	10.7852282466509	NA
CSH1-7g32746	10.1963404508176	8.08892118498816	4.03354235639307
CSH1-1g04630	10.7852282466509	9.21634804398873	6.68067466395172
CSH1-10g47770	7.35058630091455	7.45170274716405	NA
CSH1-3g12377	6.91115681898903	10.7852282466509	8.4799943243872
CSH1-1g06324	NA	NA	4.5658644184686
CSH1-3g12566	NA	7.31009064237356	5.01708222775869
CSH1-5g25080	10.1640015842039	5.16279137529466	7.73506877064085
CSH1-9g43716	4.57298200731006	7.53637667820032	6.64517472747225
CSH1-4g20548	1.54571749737491	1.56930349638079	NA
CSH1-5g24463	NA	3.62827188203524	NA
CSH1-1g00185	6.84492936655263	8.19946814180287	NA
CSH1-6g31731	5.6553295317278	6.46774013311457	7.4179324166644
CSH1-7g32729	0.633047027143005	1.56930349638079	3.21221099059833
CSH1-3g13038	8.97150704413154	10.0920810660909	8.18715001264527
CSH1-10g46646	3.85510323577591	6.23135135505034	5.16166721867296
CSH1-6g32467	NA	NA	8.059294862896
CSH1-5g21742	NA	2.66214954847612	NA
CSH1-10g47589	NA	3.31785717973332	NA
CSH1-11g51589	NA	3.11352978562163	NA
CSH1-6g28040	7.6513913428308	10.7852282466509	NA
CSH1-6g30719	NA	7.93333700932278	NA
CSH1-9g42958	NA	3.76251305502587	NA
CSH1-6g31258	9.10131403092704	9.39893388553099	6.36650206014788
CSH1-11g53025	7.64973403072173	6.96580504864867	NA
CSH1-2g10510	NA	1.56930349638079	5.89271625159403
CSH1-1g03808	NA	3.0288590855477	3.21221099059833
CSH1-9g41732	NA	NA	5.37805647519076
CSH1-10g45147	NA	7.16409037105787	NA
CSH1-8g40556	NA	8.89717677890258	6.61522289444858
CSH1-4g17311	8.14617091703562	6.03767465556724	5.37805647519076
CSH1-5g23262	2.66432802128842	2.88071875889519	NA
CSH1-12g55439	6.08474788085846	7.8278022920924	NA
CSH1-12g55944	8.2369059508239	NA	NA
CSH1-1g01684	NA	7.16409037105787	NA
CSH1-5g24426	NA	NA	3.21221099059833
CSH1-5g21854	NA	7.16409037105787	NA
CSH1-11g53533	1.54571749737491	2.66873543823474	NA
CSH1-3g12695	NA	5.50202451791289	3.21221099059833
CSH1-1g07449	NA	1.90703614664732	NA
CSH1-11g50132	NA	3.31785717973332	NA
CSH1-6g31637	NA	3.31785717973332	NA
CSH1-3g13716	1.54571749737491	2.44358033805706	3.71534697119612
CSH1-3g16965	NA	2.44358033805706	NA
CSH1-1g05524	NA	4.85298305920287	7.6904971753119
CSH1-3g13890	4.36772364694819	8.38733297385251	NA
CSH1-2g10122	NA	5.83261458510528	NA
CSH1-1g04140	7.56139557271438	5.68026939476925	7.75025025635747
CSH1-3g13727	7.88195256799977	6.04644285065053	NA
CSH1-2g09136	NA	4.5307867821912	NA
CSH1-8g39528	6.118962661837	7.38554524034402	NA
CSH1-6g29839	NA	NA	3.21221099059833
CSH1-6g27926	NA	3.40833337766153	NA
CSH1-6g29149	NA	5.83261458510528	NA
CSH1-12g55147	NA	5.91003092344973	NA
CSH1-1g03829	8.70578670497104	9.58628061025169	6.94627278877089
CSH1-5g24097	7.4173998152032	NA	NA
CSH1-6g30753	2.34211225863096	8.45606483098388	5.37805647519076
CSH1-11g49156	9.23107672137966	10.7852282466509	7.78949597309689
CSH1-6g27913	8.70578670497104	7.71325332989418	NA
CSH1-8g40479	7.88195256799977	5.13486830890351	3.02724745602581
CSH1-9g42126	6.08474788085846	4.7545473949855	NA
CSH1-3g15783	0.511307214230889	5.4819233385918	NA
CSH1-7g34627	NA	NA	4.65610798032661
CSH1-4g20688	NA	3.11352978562163	NA
CSH1-6g28447	3.59690234725147	6.35633705104119	4.88522324366413
CSH1-1g06731	4.56862214556601	2.71731435310148	3.21221099059833
CSH1-6g28683	NA	4.60728413260028	NA
CSH1-8g38323	NA	7.16409037105787	NA
CSH1-9g44978	7.02653081664373	7.3292564652996	7.90510423080963
CSH1-2g08358	NA	NA	2.47235685230826
CSH1-8g39629	NA	4.5307867821912	NA
CSH1-7g34011	NA	7.19846723844274	NA
CSH1-6g32452	10.2359221023168	10.7852282466509	8.12880876880127
CSH1-3g15152	0.681742952307852	2.73500595194914	3.02724745602581
CSH1-2g09408	1.24063284896727	8.30032159686288	NA
CSH1-5g25323	1.54571749737491	2.58975759124363	2.47235685230826
CSH1-2g11318	NA	8.0944262634204	NA
CSH1-6g29685	NA	4.02134333808844	NA
CSH1-9g42782	4.30844041912849	6.23135135505034	NA
CSH1-6g32367	NA	NA	5.37805647519076
CSH1-1g04283	8.11695553797896	10.7852282466509	9.79829851004357
CSH1-2g07716	4.89152849161745	1.56930349638079	4.86364982700706
CSH1-3g13326	NA	4.5307867821912	NA
CSH1-5g22598	NA	7.16409037105787	NA
CSH1-2g09930	NA	4.78029595288126	NA
CSH1-7g32775	1.40172173986374	2.79329107472756	2.47235685230826
CSH1-7g36103	6.5493938170674	5.64356469014822	7.3940677738387
CSH1-8g39621	NA	5.91003092344973	NA
CSH1-5g22556	10.7852282466509	NA	8.36736843251777
CSH1-7g34262	0	5.47223911666353	NA
CSH1-2g10359	NA	8.3476295850503	NA
CSH1-2g11807	NA	NA	3.21221099059833
CSH1-9g43971	NA	NA	6.52350402035538
CSH1-12g57695	9.10131403092704	9.39893388553099	7.1043324828746
CSH1-12g55078	6.82598552319528	5.68536181882668	8.01427111520334
CSH1-6g28109	NA	1.56930349638079	NA
CSH1-4g18142	NA	5.83261458510528	NA
CSH1-12g56989	NA	5.68536181882668	NA
CSH1-7g33024	NA	9.68661595798277	NA
CSH1-3g14726	4.27655978260958	NA	2.47235685230826
CSH1-10g45983	10.7852282466509	4.70988221556219	NA
CSH1-1g05576	NA	7.97627069658121	NA
CSH1-2g09788	5.66268549398719	7.71325332989418	7.72272253223746
CSH1-11g51750	NA	8.48124705908336	NA
CSH1-6g28259	NA	4.02134333808844	NA
CSH1-10g45575	8.25935692306512	NA	NA
CSH1-9g44599	NA	NA	8.12001877481442
CSH1-1g03069	NA	6.48482885901536	NA
CSH1-10g45067	NA	3.28304176004795	NA
CSH1-8g40533	NA	3.40833337766153	NA
CSH1-5g25587	10.1254639142471	8.79621754742979	NA
CSH1-12g54345	0.681742952307852	3.78948306008681	4.86364982700706
CSH1-3g14528	NA	5.91003092344973	NA
CSH1-4g19088	NA	NA	4.83659510404265
CSH1-8g39454	4.94893505386288	7.56000382253696	9.17579033421678
CSH1-5g25465	5.56808898914603	9.1962013314769	9.17579033421678
CSH1-5g26437	4.72573088319579	6.7823025661103	7.66226365453604
CSH1-12g54218	4.79989361732245	5.86199503558511	NA
CSH1-11g50904	8.73805596553983	NA	7.46007968891383
CSH1-11g48787	7.95549017391193	9.17579033421678	8.89197393263774
CSH1-10g45858	NA	5.475747170159	NA
CSH1-5g23243	NA	3.76251305502587	3.21221099059833
CSH1-8g38018	NA	NA	8.0351005971047
CSH1-10g45166	8.71353685368752	7.03953040991458	8.89197393263774
CSH1-11g52616	7.43539770656404	8.48124705908336	1.97788548184661
CSH1-9g42968	NA	2.99741871610343	NA
CSH1-7g33579	8.83931809759556	8.37812796991144	NA
CSH1-7g34345	1.43772067924153	1.90703614664732	4.12908887861456
CSH1-5g24459	NA	8.99346877742282	2.40915824294875
CSH1-9g41552	NA	4.63200202906472	NA
CSH1-5g26754	5.48304918119804	7.97558373217148	NA
CSH1-1g04173	5.41137171143925	6.42266308884683	6.77913860499896
CSH1-11g50884	8.07717804554867	NA	NA
CSH1-11g52785	7.88195256799977	3.85144423008438	NA
CSH1-6g27952	NA	7.16409037105787	NA
CSH1-2g09232	2.04335770526613	5.40508673433867	NA
CSH1-11g52455	NA	3.62827188203524	4.88522324366413
CSH1-10g45974	1.2880979144791	2.88071875889519	3.21221099059833
CSH1-6g27493	NA	NA	3.08890196754999
CSH1-1g05731	NA	4.60728413260028	NA
CSH1-2g11389	2.47788587889422	2.849715547809	NA
CSH1-6g30067	8.52433395812636	7.15448464877768	9.17579033421678
CSH1-8g40428	7.38403086498872	NA	10.7852282466509
CSH1-4g17136	NA	7.93333700932278	NA
CSH1-2g10934	NA	7.27227075134086	NA
CSH1-12g57873	2.61352043653939	3.31785717973332	NA
CSH1-9g44669	3.84686513169891	5.4819233385918	NA
CSH1-5g25395	9.26726928278403	6.57925371987169	6.18713532016212
CSH1-4g19963	NA	NA	2.40915824294875
CSH1-10g48040	NA	NA	8.08892118498816
CSH1-2g12043	5.54753608058811	7.63624036706091	NA
CSH1-6g32398	3.97280867797161	5.93106630278644	NA
CSH1-2g12103	NA	NA	5.37805647519076
CSH1-5g21268	3.44803420368642	7.14764208692449	NA
CSH1-5g25017	NA	3.31785717973332	NA
CSH1-6g28328	7.07501416804482	8.42775427980509	NA
CSH1-7g34198	NA	7.16409037105787	NA
CSH1-11g48915	6.37049969716001	10.0528200542055	7.52848096885462
CSH1-8g40896	3.49518488954435	5.4819233385918	NA
CSH1-1g01652	6.93508064494082	10.0920810660909	NA
CSH1-4g19472	0	NA	3.02724745602581
CSH1-2g10383	1.54571749737491	2.01961369673616	NA
CSH1-2g10728	4.82063131406219	8.08892118498816	NA
CSH1-12g55775	NA	7.27227075134086	2.47235685230826
CSH1-6g28684	NA	4.64054862392934	NA
CSH1-2g08219	NA	NA	5.37805647519076
CSH1-4g20947	8.53369354682156	7.03953040991458	8.89197393263774
CSH1-9g42963	NA	NA	9.17579033421678
CSH1-10g47852	6.17510121159449	9.39626073954796	4.57602397027514
CSH1-6g27593	NA	7.93333700932278	NA
CSH1-6g31331	NA	1.56930349638079	NA
CSH1-12g56592	NA	5.81199250500878	NA
CSH1-12g56886	0.681742952307852	1.56930349638079	4.70025970909161
CSH1-2g08345	8.9876902055424	10.7852282466509	9.68661595798277
CSH1-1g00696	8.47807887945356	10.7852282466509	9.17579033421678
CSH1-3g13805	NA	4.02134333808844	NA
CSH1-1g02623	0	4.90146743911888	3.21221099059833
CSH1-7g33448	0.681742952307852	3.31785717973332	NA
CSH1-6g28954	NA	4.5307867821912	NA
CSH1-9g42075	NA	8.91838547992149	NA
CSH1-4g20778	NA	5.20750435601482	NA
CSH1-4g18255	NA	4.5307867821912	NA
CSH1-2g09846	NA	10.7852282466509	4.65610798032661
CSH1-12g56347	NA	7.16409037105787	NA
CSH1-3g12694	2.47111333411656	5.97489338936306	NA
CSH1-11g51402	NA	7.16409037105787	NA
CSH1-8g39372	4.78300505990372	6.29067238340864	NA
CSH1-3g15502	6.12372989738502	6.76318351518459	NA
CSH1-8g39078	0.681742952307852	NA	NA
CSH1-6g27503	6.93508064494082	9.63393570015385	6.36650206014788
CSH1-5g26914	NA	7.04920041414824	6.81231534558869
CSH1-11g49065	NA	5.39809166095337	NA
CSH1-10g45544	8.1193857411315	10.4190241504282	7.5481543307167
CSH1-11g49035	5.48304918119804	6.35496112086639	NA
CSH1-12g54823	4.99234237538561	0	4.83659510404265
CSH1-11g50914	2.11789041430255	6.40242097169352	NA
CSH1-6g30258	NA	7.16409037105787	NA
CSH1-3g16457	NA	7.16409037105787	NA
CSH1-4g17582	NA	NA	4.65610798032661
CSH1-6g32475	9.11393967952939	3.84547179849966	7.78949597309689
CSH1-11g49130	0.681742952307852	1.56930349638079	3.10643046039858
CSH1-5g26850	NA	7.16409037105787	NA
CSH1-9g41441	7.69412803292372	10.7852282466509	6.01602527464238
CSH1-5g21690	NA	4.02134333808844	NA
CSH1-11g53030	NA	7.16409037105787	NA
CSH1-6g29986	4.75450108723805	4.02096340687622	3.11972922331207
CSH1-6g29226	1.54571749737491	2.88071875889519	NA
CSH1-7g35459	NA	2.47345536921901	NA
CSH1-10g46687	8.25935692306512	8.99346877742282	10.7852282466509
CSH1-1g05717	8.48264315365683	10.0362951782624	9.17579033421678
CSH1-4g18120	0	5.47223911666353	NA
CSH1-6g30929	6.99832982478965	7.83454741876897	NA
CSH1-4g17385	9.1962013314769	10.4386546563709	7.6679014737724
CSH1-12g54171	NA	1.56930349638079	NA
CSH1-1g01186	10.7852282466509	7.71325332989418	6.9937903696597
CSH1-7g33190	4.15068671222762	4.81914561714358	5.37805647519076
CSH1-2g09176	0	1.90703614664732	0
CSH1-5g21668	NA	NA	6.64517472747225
CSH1-2g11404	5.73942562584647	7.78949597309689	10.7852282466509
CSH1-6g30349	4.01064512375274	8.04753351114124	7.54410282694583
CSH1-11g49167	0	2.94194908681709	2.47235685230826
CSH1-1g05458	8.25935692306512	9.83293944573265	NA
CSH1-4g19234	8.70578670497104	8.5938246091722	8.48264315365683
CSH1-7g33371	NA	NA	3.21221099059833
CSH1-12g54517	NA	7.52713170862939	NA
CSH1-9g41404	NA	1.56930349638079	NA
CSH1-3g15771	10.7852282466509	NA	NA
CSH1-7g33684	0.681742952307852	2.88071875889519	5.49119356732068
CSH1-3g16867	1.15928812303119	2.88071875889519	3.21221099059833
CSH1-6g31957	0	1.56930349638079	3.21221099059833
CSH1-4g17293	NA	9.22471115648408	NA
CSH1-11g53866	NA	7.03413500334941	NA
CSH1-9g43082	10.7852282466509	NA	10.7852282466509
CSH1-6g27659	NA	NA	3.21221099059833
CSH1-1g00644	NA	7.97627069658121	NA
CSH1-3g12890	NA	3.31785717973332	NA
CSH1-10g47525	10.0920810660909	10.7852282466509	6.50151760822319
CSH1-11g51536	NA	4.02134333808844	5.37805647519076
CSH1-8g40933	NA	3.28304176004795	NA
CSH1-3g13317	NA	2.88071875889519	NA
CSH1-6g31873	NA	9.17446230594191	NA
CSH1-1g04653	0	NA	NA
CSH1-7g35383	NA	NA	7.11357914611019
CSH1-2g11098	1.34935964622331	NA	NA
CSH1-1g00693	8.70578670497104	7.81030616375343	6.91719597701482
CSH1-8g39134	NA	4.68490929463081	NA
CSH1-1g01024	4.06285876796568	5.4819233385918	NA
CSH1-5g25677	7.64973403072173	6.96580504864867	9.17579033421678
CSH1-9g43030	6.76993179217713	10.7852282466509	6.36650206014788
CSH1-7g36270	0.681742952307852	4.02134333808844	NA
CSH1-5g24346	5.89728655226603	10.7852282466509	NA
CSH1-11g51581	NA	4.02134333808844	NA
CSH1-11g53885	5.90773626111826	7.61613068495101	NA
CSH1-1g04938	1.02733277033468	1.56930349638079	2.47235685230826
CSH1-1g01506	NA	NA	4.83659510404265
CSH1-11g48757	4.35467118989792	3.3064547286197	4.83659510404265
CSH1-3g14651	5.63393664690373	5.59005266188896	NA
CSH1-11g51717	NA	4.02134333808844	NA
CSH1-7g36396	7.32355947523739	10.2359221023168	10.7852282466509
CSH1-1g06171	NA	NA	3.21221099059833
CSH1-4g20957	NA	NA	5.37805647519076
CSH1-8g40835	NA	4.78029595288126	NA
CSH1-3g12434	NA	10.2359221023168	NA
CSH1-5g26226	3.69569267418379	1.56930349638079	3.21221099059833
CSH1-5g21522	6.13154953655753	10.2359221023168	NA
CSH1-11g51255	NA	4.02134333808844	NA
CSH1-5g25347	0	8.86015444579585	8.26088916130003
CSH1-11g52561	NA	NA	9.17579033421678
CSH1-2g09117	9.1962013314769	8.23529503273878	8.70701039806522
CSH1-7g35096	NA	6.41578039418386	NA
CSH1-6g27383	NA	1.86951029661771	NA
CSH1-2g07946	NA	8.48124705908336	3.21221099059833
CSH1-5g21915	1.91540829414248	NA	NA
CSH1-6g29139	NA	3.66936553821827	NA
CSH1-10g46277	NA	4.5307867821912	NA
CSH1-9g41999	NA	1.86951029661771	NA
CSH1-2g12247	8.21023333893574	NA	NA
CSH1-5g24837	8.23529503273878	8.086146895892	7.78949597309689
CSH1-11g51612	NA	1.86951029661771	NA
CSH1-1g07147	7.64973403072173	6.96580504864867	NA
CSH1-8g37151	3.46536331684191	4.26512446049847	NA
CSH1-3g16856	7.00879035655651	10.7852282466509	6.82394473036907
CSH1-6g29886	5.62035369200415	6.85692997760932	7.78949597309689
CSH1-8g40026	NA	1.56930349638079	NA
CSH1-7g33346	6.02006814128731	7.30695552507509	NA
CSH1-8g38070	NA	1.56930349638079	NA
CSH1-9g43392	NA	NA	7.78949597309689
CSH1-2g09697	7.64973403072173	6.76318351518459	NA
CSH1-5g23286	4.64299044388277	8.48264315365683	7.4179324166644
CSH1-3g14612	NA	4.02134333808844	NA
CSH1-4g18936	1.54571749737491	2.60382326408488	5.44289399468607
CSH1-1g05733	NA	4.60728413260028	NA
CSH1-3g16436	6.14250432441938	6.97189151618153	NA
CSH1-5g24847	3.64480740203704	5.63773376983742	5.37805647519076
CSH1-10g45749	1.54571749737491	1.56930349638079	4.22177958244331
CSH1-5g23162	NA	10.7852282466509	NA
CSH1-6g29389	8.07940522072336	9.15617997764014	6.01602527464238
CSH1-10g47949	NA	4.02134333808844	7.4179324166644
CSH1-5g23597	NA	1.56930349638079	NA
CSH1-7g33953	7.04920041414824	9.59240218588161	3.21221099059833
CSH1-4g18152	NA	1.56930349638079	NA
CSH1-1g07315	8.52433395812636	7.15448464877768	NA
CSH1-8g39346	1.54571749737491	NA	2.89312504386114
CSH1-7g34633	NA	NA	3.21221099059833
CSH1-5g21761	NA	7.16409037105787	NA
CSH1-1g06259	NA	9.88934851203685	NA
CSH1-3g16055	0.681742952307852	3.01070304045951	3.21221099059833
CSH1-9g43812	6.60817592346354	10.0528200542055	7.09685397102899
CSH1-2g08317	NA	3.31785717973332	3.21221099059833
CSH1-8g40487	5.34356154944533	NA	7.35358511533386
CSH1-5g22263	NA	2.56054848131831	NA
CSH1-12g56399	NA	6.03767465556724	NA
CSH1-2g08677	6.72135899536838	8.56631940525808	7.60371419488064
CSH1-3g13886	4.06285876796568	9.45940201963611	NA
CSH1-5g26730	7.36123121466778	7.3468371638499	7.18793055301063
CSH1-6g29471	2.43586391959232	3.64814861655803	5.15658903356495
CSH1-2g12237	NA	4.02134333808844	NA
CSH1-5g23010	NA	7.16409037105787	NA
CSH1-9g43934	7.84078926748444	9.14049227078669	5.41047523493841
CSH1-5g27306	NA	10.2359221023168	NA
CSH1-4g19853	NA	8.35434871094205	NA
CSH1-7g33463	5.56808898914603	9.1962013314769	9.17579033421678
CSH1-5g25051	6.17010772980962	8.29610455767836	NA
CSH1-11g51865	NA	3.31785717973332	NA
CSH1-11g49331	NA	4.36449945718883	3.21221099059833
CSH1-3g16455	5.90773626111826	7.8142343772094	NA
CSH1-7g32979	5.60573353390664	7.27482609547018	NA
CSH1-8g38125	6.93297791131171	5.75029401044989	8.05374181871872
CSH1-4g20912	0	5.47223911666353	NA
CSH1-5g22162	NA	2.537252529445	3.21221099059833
CSH1-1g01456	5.71801082230296	9.28372509156371	7.55348404207899
CSH1-4g21036	NA	NA	4.65610798032661
CSH1-2g11855	10.7852282466509	8.48124705908336	10.7852282466509
CSH1-4g19571	NA	7.16409037105787	NA
CSH1-3g13351	4.49984812114394	6.81493633309876	5.37805647519076
CSH1-9g44915	0.681742952307852	NA	3.21221099059833
CSH1-8g38789	8.30032159686288	8.48264315365683	4.83659510404265
CSH1-8g39475	7.10441807940563	9.54066640216462	NA
CSH1-5g22327	6.08474788085846	NA	NA
CSH1-7g36386	2.34837145599263	NA	5.48572291445336
CSH1-6g29649	7.41923842225225	9.90469429186121	7.94534677563117
CSH1-1g05475	NA	NA	5.37805647519076
CSH1-11g53225	NA	2.88071875889519	NA
CSH1-6g29721	7.21241489753901	10.7852282466509	9.54395139469473
CSH1-9g43864	10.7852282466509	8.48124705908336	NA
CSH1-1g01742	7.3048375967309	NA	NA
CSH1-6g30159	1.40172173986374	1.56930349638079	NA
CSH1-1g05740	NA	3.30044946989063	NA
CSH1-1g00594	6.21448405138419	6.83332862608119	8.53612896736815
CSH1-12g54059	NA	7.61065875096098	7.4179324166644
CSH1-6g27995	7.21241489753901	10.7852282466509	9.54395139469473
CSH1-8g38493	3.63159684682329	1.56930349638079	NA
CSH1-4g17230	NA	10.0920810660909	NA
CSH1-6g31511	7.30736470328351	5.54187546357351	8.66421887880406
CSH1-7g33207	4.90992583407418	NA	4.65610798032661
CSH1-8g40600	NA	1.86951029661771	NA
CSH1-6g31131	0.511307214230889	NA	8.89197393263774
CSH1-6g32042	10.7852282466509	7.38403086498872	NA
CSH1-6g28966	3.02850163930774	1.90703614664732	NA
CSH1-11g53983	NA	NA	7.78949597309689
CSH1-1g01436	NA	3.84547179849966	NA
CSH1-1g02046	7.38448408414555	5.56000070983888	NA
CSH1-4g18757	NA	NA	5.37805647519076
CSH1-8g41171	7.61034101042702	9.17579033421678	8.3442206033035
CSH1-2g08064	NA	NA	4.12073948189356
CSH1-9g41260	10.7852282466509	10.7852282466509	8.01427111520334
CSH1-3g15543	4.06285876796568	10.7852282466509	NA
CSH1-12g57071	8.22027888918934	8.70513629826062	NA
CSH1-8g41017	NA	4.02134333808844	NA
CSH1-2g08524	0	4.02134333808844	3.08890196754999
CSH1-2g11556	1.54571749737491	1.56930349638079	2.85104822470585
CSH1-7g35831	NA	NA	4.47562085661058
CSH1-4g20009	4.53222205455902	7.65728784258227	7.78949597309689
CSH1-7g35689	NA	1.86951029661771	NA
CSH1-1g00018	NA	3.31785717973332	NA
CSH1-12g54016	4.45625530793763	8.00467894378627	NA
CSH1-1g04436	8.61505258027714	8.08892118498816	NA
